s2_cellid,EDUARDO ARTES BRICHETTI,GABRIEL BORIC FONT,JOSE ANTONIO KAST RIST,MARCO ENRIQUEZ-OMINAMI GUMUCIO,FRANCO PARISI FERNANDEZ,YASNA PROVOSTE CAMPILLAY,SEBASTIAN SICHEL RAMIREZ,Votos Blancos,Votos Nulos
10836451200774176768,0.004887774133384783,0.14965592642613673,0.4308315647308509,0.025081998842369283,0.016271142838767766,0.0819988423692842,0.2855489098977426,0.0018007588912470256,0.003923081870216734
10836451303853391872,0.0073163593795727245,0.308750365817969,0.2974343966442298,0.019315188762071993,0.010047800214613208,0.11852502194907814,0.23470880889669302,0.001268168959125939,0.0026338893766461808
10836451338213130240,0.008353484282259837,0.1644317432402726,0.4299113358247234,0.026745804938814392,0.02293544368725727,0.06887960723968638,0.2713416868176156,0.002711218582838719,0.004689675386531839
10836451372572868608,0.015064562410329985,0.28766140602582496,0.1918938307030129,0.13163558106169296,0.07604017216642754,0.148493543758967,0.12984218077474893,0.006456241032998565,0.01291248206599713
10836451406932606976,0.005945826910372164,0.16699699038390955,0.4344857960801586,0.028114218600895545,0.030903618879835573,0.0646700433091096,0.26220362622036264,0.0018351317624605446,0.004844747852895838
10836451441292345344,0.0011726766344180592,0.06977425974787452,0.534154206977426,0.024626209322779244,0.005277044854881266,0.05306361770741718,0.30841395485194956,0.0008795074758135445,0.002638522427440633
10836451475652083712,0.001122754491017964,0.06755239520958084,0.49869011976047906,0.004303892215568862,0.002245508982035928,0.060067365269461076,0.3615269461077844,0.001122754491017964,0.0033682634730538923
10836451681810513920,0.007494038832746679,0.269104121721358,0.3397297604178494,0.020211195639831953,0.015101623708413761,0.1021914386283638,0.24003633473373454,0.00215737481548768,0.003974111502214148
10836451750529990656,0.00957897081755402,0.3045221652929383,0.31298730229449767,0.021162842503898417,0.020940075740699487,0.080418801514814,0.2399198039652484,0.00311873468478503,0.007351303185564714
10836451784889729024,0.00887335305189567,0.2551761226136058,0.3613874697499328,0.021511158913686476,0.012100026888948642,0.09706910459801021,0.23689163753697232,0.0016133369185264857,0.005377789728421619
10836451819249467392,0.01158909113812433,0.35793915727152487,0.2748000251936764,0.027587075644013352,0.01587201612395289,0.09970397430245008,0.20614725703848333,0.0020784783019462114,0.004282924985828557
10836451853609205760,0.015343147418619116,0.4308521667012233,0.2403068629483724,0.02778353721749948,0.02425876010781671,0.0889487870619946,0.16545718432510886,0.0033174372797014308,0.0037321169396641093
10836451887968944128,0.014461255537908552,0.3515840508233721,0.22903953857727993,0.06712363119618825,0.04045807907715456,0.10632784418624092,0.18247931120956282,0.003009278609044554,0.005517010783248349
10836451956688420864,0.00965388379749088,0.3326363555476466,0.29308657353857104,0.021932556277248865,0.014681021443188896,0.0975620606815553,0.2246196280807901,0.0018240056944568022,0.004003914939051517
10836451991048159232,0.01841216216216216,0.31739864864864864,0.22077702702702703,0.09087837837837838,0.04864864864864865,0.12804054054054054,0.16672297297297298,0.0033783783783783786,0.0057432432432432436
10836452059767635968,0.015518989316072682,0.39733291741402166,0.22529829213132652,0.038914450596584264,0.026982765343523358,0.09607736099196756,0.1927006160804804,0.002183576386181081,0.00499103173984247
10836452094127374336,0.01401107852720756,0.36591723688497885,0.27109807754969045,0.04105571847507331,0.02802215705441512,0.10231345715216683,0.16911045943304007,0.002932551319648094,0.005539263603779733
10836452128487112704,0.014985189057327061,0.3714061683220073,0.24237672068304583,0.037811465412092696,0.021519428471859208,0.10324098274960794,0.20064471162223385,0.0023523261892315736,0.005663007492594529
10836452162846851072,0.020591647331786544,0.32511600928074247,0.22215777262180975,0.10556844547563805,0.08367169373549883,0.10672853828306264,0.12587006960556846,0.003625290023201856,0.006670533642691415
10836452197206589440,0.015374550212626759,0.34151128557409227,0.2469741576709192,0.07556427870461237,0.04350670592083742,0.12757605495583907,0.1416421328099444,0.0032711808963035655,0.004579653254824992
10836452265926066176,0.015197992191857223,0.37339654210819856,0.25780814277746794,0.043920803123257114,0.027467930842163972,0.09802007808142778,0.1762409369771333,0.0012548800892359174,0.006692693809258227
10836452437724758016,0.017440225035161745,0.33558368495077356,0.21153305203938116,0.08213783403656821,0.05119549929676512,0.13333333333333333,0.15864978902953586,0.005344585091420534,0.004781997187060478
10836452472084496384,0.016114982578397212,0.3314459930313589,0.22822299651567945,0.08122822299651568,0.05161149825783972,0.12652439024390244,0.15461672473867596,0.002395470383275261,0.0078397212543554
10836452643883188224,0.015659679408138102,0.31418002466091244,0.21430332922318127,0.10283600493218249,0.04833538840937115,0.12860665844636252,0.1648581997533909,0.0032059186189889025,0.008014796547472256
10836452746962403328,0.013735215566577643,0.31247615413964136,0.24227394124380008,0.07630675314765356,0.040824112933994655,0.1384967569629912,0.16177031667302555,0.003052270125906143,0.011064479206409768
10836452815681880064,0.024084778420038536,0.37524084778420036,0.23289980732177265,0.06430635838150289,0.05226396917148362,0.11319845857418112,0.12885356454720617,0.003371868978805395,0.005780346820809248
10836452850041618432,0.019307832422586522,0.35446265938069216,0.18797814207650274,0.1111111111111111,0.0790528233151184,0.11438979963570127,0.12568306010928962,0.003278688524590164,0.004735883424408015
10836452884401356800,0.017849553761155972,0.30386740331491713,0.20229494262643433,0.1274968125796855,0.07904802379940501,0.1321716957076073,0.12154696132596685,0.004249893752656183,0.011474713132171696
10836452918761095168,0.02394130518728279,0.3181876689406616,0.18805509074526966,0.13232076200283177,0.09370575363624663,0.13566739606126915,0.09821083794568156,0.002188183807439825,0.007723001673317029
10836453021840310272,0.026179604261796042,0.39817351598173517,0.1385083713850837,0.10928462709284627,0.2009132420091324,0.052968036529680365,0.0654490106544901,0.0018264840182648401,0.006697108066971081
10836453124919525376,0.029400235201881616,0.3759310074480596,0.1795374362994904,0.09800078400627205,0.10466483731869855,0.08584868678949431,0.11838494707957664,0.0007840062720501764,0.007448059584476676
10836453159279263744,0.022133526850507984,0.41799709724238027,0.18432510885341075,0.08309143686502177,0.07873730043541365,0.07039187227866474,0.1353410740203193,0.001451378809869376,0.006531204644412192
10836453193639002112,0.017524235645041013,0.2975391498881432,0.22396221725080787,0.10626398210290827,0.06674123788217748,0.11260253542132737,0.16467810091971166,0.002982848620432513,0.007705692269450659
10836453262358478848,0.018867924528301886,0.3223085460599334,0.21805401405845357,0.09700332963374028,0.0637069922308546,0.1320754716981132,0.13814280429152792,0.0028116907140214578,0.007029226785053644
10836453365437693952,0.02129159616469261,0.4165256627185561,0.2057247602932882,0.06824591088550479,0.06697687535250987,0.08220530174844895,0.13028764805414553,0.002679075014100395,0.0060631697687535254
10836453468516909056,0.023336214347450302,0.40996830884471336,0.20772111783347738,0.06021319504465572,0.06367041198501873,0.08643042350907519,0.13915298184961106,0.002881014116969173,0.006626332469029098
10836453502876647424,0.016875,0.326875,0.22875,0.0796875,0.043125,0.133125,0.1596875,0.0040625,0.0078125
10836453605955862528,0.028821701045493076,0.3461429782424414,0.22520486012998023,0.11020062164453236,0.08957332579824809,0.10115851935575021,0.09126871997739475,0.0031082226617688614,0.004521051144391071
10836453880833769472,0.020285087719298246,0.27850877192982454,0.20230263157894737,0.1206140350877193,0.07839912280701754,0.14528508771929824,0.1425438596491228,0.006030701754385965,0.006030701754385965
10836454190071414784,0.014872521246458924,0.32223796033994334,0.2301699716713881,0.08923512747875353,0.04107648725212465,0.1476628895184136,0.14695467422096317,0.0017705382436260624,0.0060198300283286115
10836454224431153152,0.013339466421343146,0.2782888684452622,0.2197178779515486,0.12174179699478688,0.06501073290401717,0.11974854339159767,0.16957988347132782,0.004599816007359705,0.007973014412756822
10836454361870106624,0.01990049751243781,0.3118159203980099,0.1906716417910448,0.11828358208955224,0.08159203980099503,0.14975124378109453,0.11355721393034826,0.005348258706467662,0.009079601990049752
10836454430589583360,0.011752682677567705,0.29356157383750636,0.22815533980582525,0.09964230965763925,0.07485947879407256,0.1032192130812468,0.18242207460398568,0.002043944813490036,0.004343382728666326
10836454533668798464,0.017568272743085755,0.32318664115498347,0.23951991650721866,0.06905548791094103,0.05861889024178118,0.09166811619412071,0.19029396416768132,0.0019133762393459732,0.008175334840841885
10836456938850484224,0.0164552622557422,0.32893383613301336,0.20140555365101132,0.12272883099074391,0.08964689749742887,0.11501542680836475,0.11570106273568735,0.0032567706547823104,0.006856359273225917
10836459172233478144,0.01112523839796567,0.30896376350921806,0.29529561347743166,0.06357279084551812,0.07406230133502861,0.07914812460267005,0.15766052129688493,0.004767959313413859,0.00540368722186904
10836459309672431616,0.020434609250398725,0.3463915470494418,0.17484051036682616,0.1276913875598086,0.1055622009569378,0.092603668261563,0.12390350877192982,0.0022926634768740033,0.0062799043062200955
10836459344032169984,0.019882385886306357,0.4021282553906469,0.14505740688882665,0.11593391206944834,0.16101932231867824,0.05544665359843181,0.09437132455894708,0.0014001680201624195,0.004760571268552226
10836459481471123456,0.0236492318315208,0.37666148800276195,0.18591403417918176,0.10322803383393751,0.1196271361988607,0.06369756602796478,0.12135335750043155,0.0010357327809425167,0.004833419644398412
10836459550190600192,0.02933810375670841,0.4411449016100179,0.13881932021466906,0.08336314847942755,0.1259391771019678,0.059391771019678,0.11162790697674418,0.0014311270125223613,0.008944543828264758
10836459790708768768,0.027709861450692746,0.454360228198859,0.15851670741646293,0.08394458027709861,0.08557457212713937,0.0680521597392013,0.11165444172779136,0.0024449877750611247,0.007742461287693562
10836459859428245504,0.021707137601177335,0.36938925680647533,0.16629874908020603,0.10743193524650478,0.11626195732155997,0.07836644591611479,0.12840323767476086,0.0014716703458425313,0.010669610007358351
10836459893787983872,0.02981561396626128,0.4472342094939192,0.15339348764221264,0.08532757944291879,0.08375833660258925,0.0717928599450765,0.12142016477049823,0.002746174970576697,0.004511573165947431
10836459928147722240,0.0196078431372549,0.34180035650623886,0.19875222816399288,0.10606060606060606,0.13992869875222816,0.06639928698752229,0.12165775401069519,0.00089126559714795,0.004901960784313725
10836460031226937344,0.02512562814070352,0.333856783919598,0.20163316582914573,0.11149497487437186,0.07066582914572864,0.12154522613065327,0.12028894472361809,0.00628140703517588,0.009108040201005025
10836460065586675712,0.01648066441733714,0.34661302880872047,0.1809628860628082,0.12315079159096808,0.08311705164806645,0.1013495977160654,0.1382688813911238,0.0027251492343628343,0.007331949130547626
10836460134306152448,0.02323733862959285,0.3407149950347567,0.20566037735849058,0.11151936444885799,0.10218470705064549,0.08520357497517378,0.12154915590863952,0.0015888778550148957,0.008341608738828202
10836460168665890816,0.02968036529680365,0.4828767123287671,0.10996955859969558,0.10312024353120243,0.13356164383561644,0.03919330289193303,0.09018264840182648,0.001902587519025875,0.009512937595129375
10836460203025629184,0.023613746573898378,0.42083069787054606,0.17372970693653805,0.08686485346826903,0.07906388361796332,0.07969639468690702,0.12481551760489142,0.0029517183217372973,0.00843348091924942
10836460306104844288,0.022438443208895948,0.38036139793486895,0.16570691024622716,0.10186656076250993,0.11020651310563939,0.08141382049245433,0.1283756949960286,0.0014892772041302622,0.008141382049245433
10836460477903536128,0.02576489533011272,0.3596349973161567,0.14009661835748793,0.14600107353730543,0.1873322597960279,0.07568438003220612,0.05421363392377885,0.0010735373054213634,0.010198604401502952
10836460752781443072,0.021239102207382676,0.3248005935818957,0.21062882582081247,0.1132442960489705,0.0705805972917826,0.12493043962159155,0.1213132999443517,0.003524392506028566,0.009738452977184196
10836460787141181440,0.01923618279065403,0.33846298207750775,0.19020362203246693,0.12029651872009008,0.07647555597260017,0.10997466453973914,0.13437177442056863,0.0030027212161020927,0.007975978230271184
10836460855860658176,0.01955954795711388,0.3396117067516662,0.18588814836279338,0.10634598667053029,0.09881193856853086,0.11576354679802955,0.11634308895972181,0.006664734859461026,0.011011301072153
10836462333329408000,0.020918409867488958,0.31460955079589964,0.2311859321610134,0.11550962580215018,0.10484207017251437,0.09675806317193099,0.10400866738894908,0.0029169097424785397,0.009250770897574798
10836462367689146368,0.016741071428571428,0.34542410714285715,0.18917410714285715,0.11439732142857142,0.19977678571428573,0.04631696428571429,0.08203125,0.002232142857142857,0.00390625
10836462505128099840,0.020359848484848484,0.3328598484848485,0.19010416666666666,0.10984848484848485,0.20241477272727273,0.06013257575757576,0.07741477272727272,0.0007102272727272727,0.00615530303030303
10836462539487838208,0.01684967815221507,0.29676258992805754,0.24034456645210148,0.1146346081029913,0.10327527451722832,0.10583112457402499,0.10895494131010981,0.004354411207875805,0.008992805755395683
10836462573847576576,0.02559912854030501,0.35239651416122003,0.18082788671023964,0.10729847494553377,0.15413943355119825,0.07135076252723312,0.10239651416122005,0.0005446623093681918,0.0054466230936819175
10836462608207314944,0.01928175463967221,0.2725958062183659,0.227765726681128,0.13545432634369728,0.08941913714147988,0.13424921667871775,0.1094239575801398,0.0036153289949385392,0.008194745721860689
10836462642567053312,0.01184635634797176,0.2759363407921503,0.26373100394878546,0.11726696182840732,0.07179609907861673,0.12683977503888955,0.11786526265406247,0.004786406605241115,0.009931793705875314
10836462711286530048,0.012642225031605562,0.26843657817109146,0.2431521281078803,0.12726506531816267,0.08175305520438264,0.1373788453434471,0.10535187526337969,0.0067425200168563,0.017277707543194267
10836463295402082304,0.0132398753894081,0.24260124610591902,0.1647196261682243,0.19314641744548286,0.08800623052959501,0.16705607476635514,0.11604361370716511,0.004283489096573208,0.010903426791277258
10836463364121559040,0.021016949152542375,0.26,0.1759322033898305,0.168135593220339,0.17355932203389832,0.11152542372881356,0.08033898305084745,0.0023728813559322033,0.00711864406779661
10836463398481297408,0.022244030094864246,0.3228655544651619,0.17255479228001308,0.1333824010467779,0.0964180569185476,0.13264638534510959,0.1099116781157998,0.0023716061498200852,0.00760549558390579
10836463432841035776,0.01852250699978462,0.36420417833297436,0.20180917510230453,0.09067413310359682,0.06332112858065905,0.10144303252207625,0.14818005599827697,0.004092181779022184,0.007753607581305191
10836463467200774144,0.02299245024021963,0.30199039121482496,0.1417295813315031,0.15133836650652024,0.2175703500343171,0.07961564859299931,0.07378174330816746,0.0024021962937542897,0.008579272477693892
10836463535920250880,0.01619102134270995,0.29789843813885025,0.1991986262163709,0.14400196254804154,0.0855343854771445,0.12691144001962548,0.11619919862621637,0.004252187423337967,0.009812740207703001
10836463570279989248,0.020848056537102474,0.3049469964664311,0.20759717314487633,0.13074204946996468,0.09823321554770319,0.13091872791519435,0.09381625441696113,0.004770318021201414,0.00812720848056537
10836463604639727616,0.014675052410901468,0.3024857741838874,0.20754716981132076,0.1302785265049416,0.0865528601377658,0.12518718179095537,0.12249176400119796,0.0017969451931716084,0.008984725965858042
10836463673359204352,0.01912280701754386,0.302280701754386,0.22596491228070176,0.12052631578947369,0.07929824561403509,0.11929824561403508,0.12105263157894737,0.004912280701754386,0.007543859649122807
10836463707718942720,0.018617479744871573,0.31977245302534046,0.24478538183071885,0.08584726771246337,0.08808826064471643,0.08826064471642821,0.14376831580761937,0.0012066885019824168,0.009653508015859335
10836463776438419456,0.01961602671118531,0.28651919866444076,0.2003338898163606,0.1431552587646077,0.08075959933222036,0.14336393989983306,0.11039232053422371,0.005425709515859766,0.010434056761268781
10836463810798157824,0.020458371099313737,0.3060986663213777,0.18878674090379385,0.1319435452544348,0.10552893953127024,0.13284992878415125,0.09750097112521042,0.006085717985238897,0.010747118995209116
10836463879517634560,0.020603015075376884,0.31256281407035175,0.18860971524288106,0.12328308207705192,0.09112227805695143,0.14807370184254606,0.1050251256281407,0.0033500837520938024,0.007370184254606365
10836463913877372928,0.02845287492590397,0.4202726733847066,0.15234143449911083,0.0983995257854179,0.15767634854771784,0.056312981624184945,0.07646710136336693,0.004149377593360996,0.005927682276229994
10836463948237111296,0.0301999149298171,0.3632496809868141,0.17652062951935346,0.1220757124627818,0.11059123777116121,0.10293492131008082,0.08166737558485751,0.004253509145044662,0.008507018290089324
10836463982596849664,0.019967112990368803,0.307728447263331,0.18181818181818182,0.15081042988019733,0.10265445149166079,0.11604416255579046,0.11087620389945971,0.003288700963119568,0.006812309137890533
10836464016956588032,0.02878103837471783,0.4006772009029345,0.16873589164785552,0.11060948081264109,0.08860045146726862,0.10214446952595936,0.08972911963882618,0.003386004514672686,0.007336343115124154
10836464051316326400,0.02632340179346254,0.380098351171536,0.16603991900491755,0.10297946196123807,0.11078970205380388,0.09690483077813133,0.1061614116285797,0.0026034133641886026,0.00809950824414232
10836464154395541504,0.029017857142857144,0.4289434523809524,0.1558779761904762,0.10007440476190477,0.07626488095238096,0.10081845238095238,0.09449404761904762,0.005952380952380952,0.00855654761904762
10836464188755279872,0.02013640792465086,0.4272491068528743,0.2062357908411822,0.05164014290354011,0.05423838908736603,0.08606690483923352,0.14826242286456642,0.0011367327054238388,0.005034101981162715
10836464291834494976,0.014205607476635514,0.3357009345794392,0.27214953271028036,0.06728971962616823,0.0388785046728972,0.12186915887850468,0.1416822429906542,0.002616822429906542,0.005607476635514018
10836464326194233344,0.019656019656019656,0.3464373464373464,0.2371007371007371,0.0841995841995842,0.056983556983556984,0.10338310338310339,0.14335664335664336,0.0014175014175014176,0.007465507465507466
10836464360553971712,0.013368112161721553,0.2911640039126182,0.26671014020215195,0.09553309422888817,0.06064558200195631,0.11542223671340071,0.1447668731659602,0.0019563090968373,0.010433648516465601
10836464394913710080,0.017549457562220806,0.3219527760051053,0.2453733248245054,0.09285258455647734,0.06190172303765156,0.10880663688576898,0.1429483088704531,0.002871729419272495,0.00574345883854499
10836464532352663552,0.022738507167572912,0.29461196243203164,0.1935244686109738,0.15892239248640633,0.09886307464162135,0.13544241225902126,0.08156203657933762,0.006178942165101334,0.008156203657933762
10836464566712401920,0.021422450728363324,0.35154241645244216,0.1643101970865467,0.13624678663239073,0.13324764353041987,0.0959725792630677,0.08654670094258783,0.0029991431019708655,0.007712082262210797
10836464601072140288,0.022653721682847898,0.3381462119326197,0.17691477885652643,0.1277072442120986,0.07335490830636461,0.1379968467347108,0.10787486515641856,0.005310762592315991,0.010040660526097419
10836464669791617024,0.034556370913942626,0.36891260840560375,0.15637091394262842,0.123815877251501,0.10593729152768512,0.10420280186791193,0.09112741827885257,0.00333555703802535,0.011741160773849233
10836464704151355392,0.03224553224553225,0.36713286713286714,0.15637140637140637,0.1315073815073815,0.10975135975135974,0.11616161616161616,0.07459207459207459,0.004467754467754468,0.00777000777000777
10836464738511093760,0.02001305199042854,0.3032412442897542,0.17989993474004787,0.1546660865782032,0.10224059169023277,0.13922123123776375,0.08810093539264738,0.004568196649989123,0.008048727430933217
10836464910309785600,0.024342745861733205,0.2745861733203505,0.18175916910094125,0.16423239208049334,0.13404738721194417,0.11944173969490425,0.0902304446608244,0.004543979227523531,0.006815968841285297
10836465150827954176,0.017871017871017872,0.26262626262626265,0.34265734265734266,0.0979020979020979,0.07536907536907538,0.09557109557109557,0.10178710178710179,0.001554001554001554,0.004662004662004662
10836465219547430912,0.017320854867998323,0.2769939935745216,0.2979466405922615,0.09819807235647436,0.08590585277273362,0.10616007822321553,0.10825534292498952,0.0019555803883223913,0.007263584299483168
10836465322626646016,0.02596766291033807,0.3062224399804018,0.17687408133268007,0.15188633023027928,0.11285317654744406,0.13032827045565898,0.08247591050138821,0.004572921770374,0.008819206271435572
10836465356986384384,0.016403495324237315,0.29817568603403344,0.2748735244519393,0.06055495937452093,0.17399969339261076,0.06040165567990188,0.10700597884409015,0.0035259849762379275,0.00505902192242833
10836465391346122752,0.022809422909136234,0.33989779384270224,0.216876480119656,0.10457434874735136,0.13336657110806432,0.09235946653371557,0.08139100087249158,0.002742116415305995,0.005982799451576717
10836465528785076224,0.023633677991137372,0.2869276218611521,0.24926144756277696,0.11447562776957164,0.08050221565731167,0.1344165435745938,0.09453471196454949,0.0033234859675036928,0.01292466765140325
10836466284699320320,0.023510114816839803,0.34226353198469106,0.2525970475669765,0.09513395297977037,0.10005467468562056,0.08146528157463094,0.09622744669218151,0.002733734281027884,0.006014215418261345
10836466319059058688,0.017766497461928935,0.27411167512690354,0.2325507614213198,0.12753807106598986,0.07328680203045686,0.11516497461928935,0.14689086294416243,0.0031725888324873096,0.00951776649746193
10836466387778535424,0.01799775028121485,0.3264904386951631,0.23031496062992127,0.09983127109111362,0.06974128233970754,0.10208098987626546,0.1439820022497188,0.001968503937007874,0.007592800899887514
10836466422138273792,0.019957424161788185,0.32570516232038316,0.21820117083555082,0.10457690260777008,0.07903139968068121,0.10431080361894625,0.13996806812134113,0.0015965939329430547,0.006652474720596061
10836466456498012160,0.034777483053345125,0.46890657235484823,0.13763631005010316,0.08193339227821986,0.11759504862953139,0.04892425582080755,0.09814323607427056,0.0032419687592101384,0.008841732979664015
10836466800095395840,0.0253613999492772,0.3824499112351002,0.22343393355313212,0.08546791782906417,0.0715191478569617,0.09561247780877505,0.1095612477808775,0.000760841998478316,0.005833121988333756
10836466834455134208,0.014424536896447009,0.2982083206802308,0.23246279987853022,0.10658973580321895,0.05299119344063164,0.13149104160340117,0.1510780443364713,0.0034922563012450654,0.009262071059823868
10836466868814872576,0.021319120586275817,0.351765489673551,0.1995336442371752,0.11558960692871419,0.08794137241838774,0.11608927381745503,0.0997668221185876,0.002498334443704197,0.005496335776149234
10836466971894087680,0.016543941857129197,0.3273405374390361,0.18370469541933632,0.14573969589748495,0.08032896624270823,0.11389499856555417,0.12183226546810749,0.002008224156067706,0.008606674954575882
10836467452930424832,0.014721345951629864,0.3501577287066246,0.27208201892744477,0.06650893796004206,0.0749211356466877,0.07176656151419558,0.14143007360672977,0.0031545741324921135,0.005257623554153523
10836477829571411968,0.012916666666666667,0.2633333333333333,0.19805555555555557,0.12055555555555555,0.1651388888888889,0.11222222222222222,0.11527777777777778,0.004166666666666667,0.008333333333333333
10836480509631004672,0.01325573876495312,0.2913029421273844,0.2696411251212415,0.06854186873585516,0.05851923698674426,0.10151956029744584,0.18849013902360168,0.0032331070158422245,0.005496281926931782
